91,496.6318,218.2448,22.8253,46.1619,0.12493482
92,512.7679,214.7863,27.4324,57.0689,0.99363327
92,545.7271,213.9566,21.7511,48.7854,0.62662578
93,578.4514,219.3628,30.7621,80.5296,0.99703705
93,544.7709,219.3542,24.3735,53.8394,0.50372994
93,600.0008,224.5693,24.6913,58.6311,0.33349565
93,373.3304,171.9514,32.6205,67.5543,0.25651959
93,182.7728,171.6115,23.6995,41.2969,0.16632126
93,301.6503,192.6394,20.5601,36.6888,0.12780875
93,351.0498,196.0949,25.0312,39.8902,0.10154565
94,541.3593,212.5621,24.9218,74.8371,0.78474730
94,561.5369,214.5967,25.8065,73.8318,0.75018066
94,592.9299,219.6470,24.1814,59.1521,0.23590621
94,302.1655,191.2934,20.1833,40.3155,0.17192742
94,375.9491,198.4858,22.1773,45.8798,0.12752379
94,355.7184,201.4248,21.0802,38.9633,0.10663372
95,579.1425,217.2141,28.2178,78.4658,0.99607563
95,550.8156,215.3944,29.4218,81.4728,0.99412823
95,613.7206,224.1356,22.2683,52.4902,0.85419959
95,344.5480,199.7297,24.5521,43.8542,0.38028651
95,272.2037,187.1898,20.6616,44.3523,0.37927517
95,357.1817,202.0245,23.1910,41.9250,0.22068432
95,328.1205,201.6357,22.7606,44.6978,0.20728223
95,113.7714,151.0160,25.2731,37.4806,0.17871536
95,568.1290,212.5500,28.1981,83.7770,0.12966444
95,418.6440,223.1328,19.3488,43.0003,0.12089407
95,322.0785,197.0664,64.7963,51.5327,0.10377758
95,434.2640,213.4404,19.0813,46.9939,0.10017511
96,588.8417,222.0625,25.7595,54.9823,0.99732983
96,516.3967,210.4624,36.5233,93.8074,0.98976630
96,546.2112,212.2478,35.0160,92.9705,0.98839694
96,296.0985,203.7941,23.3364,46.7347,0.54039669
96,196.0069,183.7205,23.5065,52.7607,0.50431699
96,259.8050,208.6880,27.2232,49.5248,0.46661377
96,278.6407,204.7921,26.5639,48.8291,0.43800992
96,14.6283,133.2228,27.1914,46.1804,0.22294791
96,356.6782,223.9170,20.7389,40.5342,0.18615194
96,266.2277,197.9569,50.8940,60.7579,0.14997423
96,532.3028,208.9672,32.0729,95.7269,0.10912183
97,527.5318,222.5750,24.7610,57.7611,0.99934524
97,472.6649,216.2881,37.0860,96.2270,0.99448442
97,442.5850,212.5163,36.3337,104.3282,0.99111593
97,458.5701,214.0633,35.9125,102.9726,0.93179429
97,187.7217,213.6098,30.5861,55.3769,0.90605032
97,172.5588,214.5176,32.2244,61.6824,0.90389097
97,216.8758,212.8113,24.8595,53.1339,0.90099037
97,286.9776,228.6453,22.0059,44.5919,0.51918387
97,95.4167,189.1999,31.9881,53.5932,0.48363313
97,203.1799,213.6366,30.3106,54.4837,0.16680427
97,295.9121,226.9837,21.6599,44.8210,0.10202704
98,391.6589,217.4635,38.1843,95.3685,0.99913216
98,352.2624,214.4701,40.7563,99.6847,0.99814069
98,465.1236,226.9179,25.2319,52.5970,0.99653977
98,143.2267,217.1660,32.5339,63.0755,0.99579346
98,213.4441,216.5527,28.2306,62.5480,0.96835530
98,112.8600,212.1819,36.7437,70.9839,0.95685214
98,97.4124,212.5025,34.2646,66.7903,0.94046241
98,373.2256,215.6127,41.7540,98.9128,0.50908101
98,4.8097,192.0457,33.4495,69.6075,0.47367418
99,327.3958,211.8236,38.9591,104.6061,0.99943918
99,423.9453,227.6422,23.6687,50.6185,0.99910033
99,287.0400,210.4277,43.6174,105.6373,0.99645531
99,100.1635,211.8999,36.9652,77.3717,0.99251401
99,584.3630,225.5901,45.7798,118.1870,0.98974478
99,47.3499,207.0356,39.5206,82.3367,0.97761083
99,63.2284,210.6243,39.3415,75.9341,0.97608781
99,158.4653,207.9652,30.7519,76.2520,0.86635530
99,79.9891,212.2935,40.9758,76.7123,0.16347189
100,255.6169,213.2178,41.2165,95.2081,0.99894547
100,405.8615,224.8183,27.2379,51.6969,0.99750525
100,288.5032,211.6501,38.2621,99.1841,0.99669361
100,532.1785,228.0271,48.5638,105.0456,0.99556023
100,53.5904,210.2873,42.5277,76.2907,0.99088883
100,107.5788,215.0955,34.6784,74.0143,0.88780129
100,141.2975,220.2181,29.6448,62.9145,0.78939646
100,72.7849,211.9361,36.0658,75.9020,0.15973683
101,502.0195,225.2657,39.6579,94.9537,0.99962378
101,408.7481,221.7933,23.2140,53.6346,0.99700427
101,122.9213,214.8506,35.0599,75.4019,0.99358249
101,266.9671,216.2863,38.1163,87.3900,0.99006569
101,64.8959,212.9392,37.1890,85.7669,0.98815370
101,84.7301,213.7182,37.5776,75.7386,0.98773116
101,238.8271,213.5466,37.1121,92.5242,0.98688352
101,140.7176,222.2231,29.1017,65.3102,0.25552875
101,470.0330,211.5836,22.1077,51.8429,0.19944844
102,537.1855,240.8532,65.1257,188.1437,0.99960399
102,478.9729,227.9599,38.9815,85.0284,0.99853146
102,107.8429,207.3856,36.5190,89.0609,0.99520177
102,86.7139,216.1973,38.4305,84.2530,0.99058521
102,149.7713,217.5015,30.5108,79.0648,0.97879678
102,248.2407,213.9526,34.9457,82.9506,0.97663271
102,219.1520,212.9295,36.8049,90.2690,0.92323363
102,425.5786,223.7239,21.9265,47.6602,0.56458831
102,457.7101,209.1362,21.9130,52.2578,0.21871340
102,560.8202,292.1169,36.6536,130.3975,0.11763774
103,471.2781,237.6008,58.4873,165.0907,0.99952203
103,124.1351,209.7377,37.7057,90.9659,0.99609113
103,443.9939,223.8608,36.9650,85.7229,0.99266255
103,161.6260,213.2329,34.9204,87.8812,0.99067408
103,101.8810,217.7876,38.7106,90.3193,0.97950077
103,218.3822,217.7485,33.7622,79.5785,0.93653423
103,198.3873,215.7333,29.0861,82.3008,0.89081180
103,179.5571,220.0884,78.4043,79.5438,0.39372659
103,476.6398,227.9474,42.6762,100.0477,0.14532700
103,435.2575,222.0730,22.1277,47.1689,0.13281044
104,404.7873,237.0791,61.1756,156.8240,0.99977797
104,153.8605,213.3479,37.8241,103.4069,0.99756175
104,119.5533,205.8065,38.4023,104.9716,0.99479026
104,93.2061,220.4549,42.5777,99.5767,0.98270893
104,84.5178,216.7778,28.4035,61.9253,0.35765311
104,398.6903,220.7335,28.1001,83.6354,0.22998378
104,419.9460,286.4264,38.7505,101.9163,0.22710589
105,311.2008,241.7500,61.3779,147.3848,0.99898326
105,16.5416,209.5809,50.2116,135.2485,0.99789095
105,101.7719,219.5809,41.9860,110.5730,0.99720478
105,66.2823,214.9078,45.0236,116.6662,0.98101199
105,343.7072,217.4244,24.7100,49.6822,0.39991871
105,386.5359,221.7401,22.5839,49.5771,0.34542882
105,88.1219,211.9354,37.3988,106.7316,0.27926087
105,34.2641,215.0359,55.8954,122.1915,0.19429614
105,332.7218,221.7760,30.1054,63.2496,0.11350930
105,317.8964,232.0768,40.9982,91.6262,0.10787458
106,130.6977,249.1283,66.5956,149.7886,0.99966669
106,208.8903,224.1633,25.2304,50.4733,0.65763396
106,163.8386,225.2969,47.7087,84.3679,0.64695960
106,221.2865,222.7683,22.4877,51.4993,0.14093968
106,161.7699,265.8528,47.9328,126.2525,0.11495136
108,13.1452,213.7734,41.2398,85.9589,0.13199306
108,175.4659,205.3756,24.5557,47.3464,0.11106516
111,486.4556,206.6332,44.9885,100.8835,0.21389546
113,46.7510,220.9598,28.5870,56.9800,0.14248772
113,29.6156,217.1156,28.2477,55.0938,0.13903762
115,71.4932,211.2979,22.7345,50.3345,0.12598585
117,157.4987,221.9251,27.1754,46.9594,0.12865300
119,307.3971,227.2787,23.0621,47.4117,0.13235292
124,200.7464,223.7060,28.2291,39.6571,0.14926572
124,570.2257,202.5724,48.6796,109.5938,0.12737454
125,174.0354,213.5282,28.5891,40.6178,0.11177598
134,300.4795,193.1267,23.3861,49.8201,0.61582494
137,267.7029,277.8032,45.1489,64.0048,0.10522864
143,78.5020,184.2171,23.6384,51.8975,0.10362546
150,587.2174,125.3515,47.2274,95.4795,0.12538970
151,465.1904,127.2363,51.1345,95.0697,0.14438377
153,409.0019,245.8049,25.5698,47.3452,0.64787203
154,308.2948,254.1898,30.1822,53.3969,0.98895979
155,162.0924,248.1706,38.0711,69.9868,0.98260260
155,179.1102,249.3556,34.8664,68.6443,0.16721427
176,377.1210,206.4953,62.7890,46.3824,0.10614073
178,452.2232,179.2946,21.8594,46.0021,0.14857401
179,404.3222,156.4823,19.8778,47.8229,0.11843166
196,350.0869,101.1739,81.1264,193.9980,0.12858787
205,251.7745,204.8537,24.9659,42.9638,0.25848803
205,164.4855,201.9032,49.1004,92.8265,0.14051971
206,471.9882,198.2222,23.3553,49.5970,0.17832895
208,535.4626,190.8164,28.2584,54.7037,0.97638309
209,516.2659,204.2044,26.7125,60.1627,0.90454668
210,534.8682,224.5089,29.1824,71.3516,0.63988364
212,417.2012,237.9256,25.3597,56.8077,0.13533726
217,401.4893,220.6603,23.0154,52.5227,0.26020148
218,419.9804,222.8883,20.5786,40.7793,0.17739548
219,468.9711,221.0551,25.3809,55.4313,0.95401061
219,454.5984,221.8395,24.0439,53.0560,0.82473803
220,541.2343,223.9772,26.7069,62.7028,0.34253156
225,374.6312,203.2507,24.7206,60.8811,0.12963897
225,359.4529,208.8102,24.1493,53.5016,0.11883204
226,422.3898,185.9251,26.2540,78.1181,0.21529043
227,519.1224,164.4101,43.8721,112.8756,0.14299524
227,419.9037,221.7771,26.6164,58.4990,0.10332942
229,75.8800,207.4931,32.2172,60.9430,0.15251413
229,463.8315,87.0113,28.8131,90.0911,0.12593365
230,46.2799,243.7363,39.4322,77.6008,0.51273417
230,61.4237,250.8982,30.7961,60.3352,0.43087900
230,378.3208,247.4408,21.7847,42.3236,0.11756332
230,563.3645,198.8423,19.4279,39.1190,0.10756717
231,414.4753,253.7574,22.3486,49.2907,0.66577280
231,364.3962,184.1692,41.8773,90.3654,0.15977737
231,392.6299,199.2223,45.4417,95.3384,0.11029679
232,473.0457,244.8061,34.1157,80.8086,0.99882650
232,431.6907,45.7672,24.9007,62.7990,0.34262493
232,563.9207,93.5528,25.7561,57.1642,0.12897944
234,537.9118,159.3765,40.2409,120.2067,0.11678869
241,101.8422,214.6425,43.1090,80.1165,0.22968495
241,15.5479,200.6884,38.6928,69.9252,0.14860421
251,605.6927,235.7841,25.5899,48.6576,0.13490352
253,568.3845,210.5783,24.4993,46.9802,0.13560286
254,569.0687,207.1721,23.0409,55.0222,0.39567477
254,296.7073,187.8300,23.1162,44.7243,0.13341781
256,105.2106,213.4380,22.3713,49.5354,0.18551299
257,469.1703,267.0020,28.4045,57.9745,0.20162968
258,354.9645,175.9259,29.1554,37.7122,0.11202223
260,149.5693,207.8638,29.9324,44.7849,0.13278171
261,421.5561,225.5682,26.2669,46.6137,0.62275350
261,408.9659,224.0139,26.1462,48.6175,0.27886480
262,463.0185,225.1455,26.2453,57.1207,0.82724720
263,525.0742,232.7337,26.6381,65.8733,0.98572028
263,498.5274,234.4023,23.5433,65.0063,0.93772948
263,509.7256,232.6836,26.0308,64.3142,0.64711905
263,40.6650,209.8156,29.7163,54.1530,0.48195356
264,602.3610,220.9401,35.7354,102.4421,0.23180528
264,543.4104,187.2611,27.4052,56.4129,0.12505151
267,386.6905,217.6940,21.9867,44.4887,0.23140261
269,420.0270,205.7692,25.8565,59.5937,0.89690071
269,354.1514,204.2636,22.5793,44.0502,0.19219208
270,496.6061,218.7901,24.9206,64.2967,0.48632738
270,358.1078,214.2212,25.8455,41.1964,0.33390564
270,444.8571,208.7488,33.4513,79.0649,0.11369538
271,498.2367,202.1389,39.7882,98.4900,0.99740154
271,556.7324,204.6700,34.3825,91.5639,0.80619544
271,350.1926,185.7026,32.8603,60.0489,0.18831967
271,366.1354,185.6163,26.7789,55.5850,0.10017306
272,571.7798,220.4662,54.2968,154.1014,0.99956977
272,370.7373,199.7037,33.8442,68.4010,0.89266479
272,420.5666,209.8564,44.3078,105.6057,0.15214092
272,383.5736,215.6175,24.9873,57.2072,0.12642562
273,404.4670,182.1233,33.3379,86.8255,0.81919384
273,500.8441,202.8276,47.0211,122.1712,0.24067153
274,460.1783,149.5072,47.2464,134.0568,0.33738014
274,454.8932,207.8614,31.8228,89.0830,0.15255482
274,584.2421,230.5769,24.9249,55.8720,0.12383264
275,104.5477,200.3935,32.3066,59.6390,0.99766475
275,495.2895,201.7259,32.5014,91.6415,0.98554832
275,470.2776,200.1006,42.8597,90.0876,0.53674257
275,479.0021,185.2717,26.6711,61.5720,0.10419037
276,72.0095,198.3092,39.8331,74.3769,0.96736592
276,531.4374,177.2867,18.7628,38.3770,0.22013140
277,559.9517,185.9339,21.0340,43.7307,0.53813338
278,593.5685,191.7126,23.0864,44.4176,0.65771449
280,503.9548,173.8029,41.5235,84.7761,0.13927023
283,537.2448,210.5724,52.3215,98.9843,0.13140315
284,326.8245,211.0427,21.7882,39.0026,0.70860833
285,393.2273,215.1407,21.8036,42.0609,0.78982532
286,452.1465,218.4097,25.9908,54.7616,0.99050808
286,509.4153,212.7346,23.7935,58.7590,0.53051537
286,529.8431,214.4048,22.7231,53.3044,0.11092138
287,544.8878,216.0416,34.9698,76.9325,0.99796504
287,584.6450,204.1089,33.1339,77.1862,0.38646334
287,443.9621,206.3820,20.9386,46.0264,0.13602506
289,526.9176,204.2412,24.4572,54.3337,0.97042316
290,587.9971,207.1098,33.2900,68.6239,0.99255896
293,451.5168,214.6319,19.3012,41.2881,0.10567834
294,492.3392,193.2065,19.3097,54.3033,0.73469877
294,558.1262,194.7454,21.7752,57.3174,0.53393942
294,473.8557,193.1599,20.1964,46.4277,0.29845870
294,481.4029,193.1031,20.6562,53.9987,0.10488671
295,496.6545,208.1164,20.8425,43.2974,0.45750561
295,93.9924,210.5251,27.1987,58.6513,0.21705665
295,352.0725,214.0756,21.5680,46.3821,0.21567935
296,545.5532,207.4595,20.1298,46.7053,0.53979558
296,369.6600,209.5927,30.4016,64.9524,0.29650217
297,588.8445,250.2800,23.7468,54.4746,0.98969662
297,389.4169,249.2311,30.9046,78.8201,0.33065152
297,19.0466,144.0120,46.2298,106.6696,0.16502228
297,361.3817,255.5918,24.2938,57.1783,0.10628334
298,410.2722,225.8461,31.1442,80.2705,0.28320232
298,503.2652,184.8727,19.3533,48.3517,0.22492233
299,506.1010,200.9616,22.5168,40.6583,0.51852524
299,403.9267,257.5672,28.8981,61.3899,0.11612841
300,208.2350,243.1061,24.7478,57.2843,0.74484587
301,196.2479,283.2949,25.1711,63.2802,0.73536128
301,525.7739,228.8712,22.2141,44.4639,0.47162992
302,526.5411,183.9264,22.8975,45.6699,0.46885380
302,414.8012,187.0633,20.5572,34.7760,0.16760337
302,340.9985,183.2176,21.8237,36.7303,0.12191732
303,434.9906,237.3267,21.1268,38.0715,0.21341935
303,425.0528,237.2819,20.7024,37.5462,0.15453720
303,544.1968,231.6767,20.1067,39.1991,0.14831413
304,556.5452,186.4586,21.4375,43.7330,0.51907808
304,453.0836,189.3231,22.0258,45.2813,0.35624647
304,439.8318,191.6972,21.3400,42.4962,0.19226466
305,558.0163,208.0346,20.9644,47.2266,0.38167706
305,472.1585,210.8541,20.8597,44.3226,0.16672333
306,485.0560,215.2387,20.1348,42.6136,0.82378471
306,468.6023,214.3176,20.0781,41.4024,0.62560987
306,548.5204,215.9323,19.3821,45.5319,0.27488685
307,537.8873,211.6280,21.7961,44.7007,0.90913510
307,494.6573,214.7720,21.2449,45.9143,0.78806603
307,479.2694,215.3054,20.1138,43.2246,0.72067803
308,508.8820,231.4029,22.4061,51.0824,0.95836282
308,553.1188,221.4129,21.7294,55.4535,0.95616102
308,533.5812,224.2962,20.5556,55.8737,0.92777956
308,522.4096,227.2704,21.4359,53.2406,0.31732893
309,584.3992,231.1211,27.4723,57.5598,0.95571434
309,606.1187,223.3782,26.6215,67.2863,0.50026160
310,551.3763,214.8998,26.9757,52.8793,0.10970920
312,423.5157,212.9297,21.8064,47.8790,0.33107781
312,371.0541,216.6581,20.3810,36.6752,0.10593710
313,451.3422,210.1201,24.3012,49.6126,0.76772738
313,552.5809,206.9393,44.1831,102.7549,0.13795322
314,478.6595,219.3059,26.2810,55.1194,0.99858582
315,524.0308,205.5133,30.2861,68.7200,0.99958271
317,431.8312,211.3863,21.9361,42.2888,0.86696208
317,417.5793,208.9165,23.4946,44.2341,0.41842934
318,455.9108,204.2739,23.9096,46.5456,0.92428029
318,443.2574,202.1376,23.8133,46.0857,0.23537636
318,282.8560,201.8273,18.4251,30.3330,0.13281232
319,38.7571,206.3940,23.6512,47.0807,0.27216873
319,282.7487,202.1221,18.5792,32.5250,0.16972204
319,493.3086,206.1832,25.5888,55.8565,0.13330072
319,48.3245,203.7007,22.9003,46.1249,0.11789879
320,519.6752,213.1126,26.7243,68.6788,0.99615741
320,542.8754,208.9725,27.0165,74.6252,0.96885276
321,577.5160,186.3118,32.3553,86.8895,0.99562204
321,604.8075,189.1468,28.1533,81.6101,0.92735660
322,471.4309,213.9749,21.3431,41.1801,0.35911661
323,485.0755,212.2301,21.8151,44.1848,0.79304564
323,391.6516,209.9980,19.2455,43.3946,0.47833037
323,85.0417,205.4375,26.8188,43.1569,0.20908862
323,431.8250,212.7702,21.4700,37.6953,0.14408687
324,513.9222,214.7364,23.3339,50.4219,0.98519063
324,419.2410,212.0410,19.6532,47.9480,0.72382081
324,464.6322,212.1883,21.2643,39.8005,0.60505003
324,26.0083,209.9222,29.4587,65.1289,0.10217386
325,566.1475,207.6150,29.6793,67.6391,0.99597824
325,512.8817,210.0317,20.7302,47.7318,0.93034315
325,500.1376,216.5730,20.7508,42.8328,0.76495892
325,451.1638,214.3168,18.5797,40.3514,0.35276514
325,82.8441,214.9846,20.2249,39.1947,0.10681522
326,545.1484,213.8903,22.8756,57.1212,0.97185194
326,561.9587,215.6201,20.9055,54.5650,0.49749118
326,486.1800,214.8063,24.1147,52.7875,0.49521494
327,517.4674,213.4707,23.9137,51.5636,0.99677992
327,591.2609,217.8466,24.6281,55.6238,0.96332979
327,602.7306,219.2539,24.0996,52.1979,0.91837955
327,354.9672,206.0384,17.0358,25.9229,0.11151645
328,557.5638,211.2716,29.7466,71.5889,0.99755466
328,455.9075,203.8044,23.3884,53.4990,0.11004511
329,473.1273,210.2738,23.7151,43.0222,0.44595581
329,544.2722,218.3378,22.7847,49.9811,0.14832813
330,463.8450,213.3846,20.6413,40.0376,0.12787801
330,265.4577,194.6460,20.7791,35.2612,0.11924878
330,525.9110,211.8097,21.1646,46.9174,0.11853205
331,535.5945,211.6193,22.4614,53.5196,0.49658805
331,445.1089,205.9121,19.5542,45.3004,0.46625963
331,613.1690,207.0040,23.9363,65.1575,0.42697209
331,410.0817,207.8302,20.9421,45.4626,0.31360769
331,392.3783,202.2071,24.2284,48.6112,0.13274857
331,364.5430,212.8446,21.8774,31.2776,0.12838501
331,375.6200,204.7483,26.9347,45.5751,0.10202225
332,448.5872,205.8245,23.2419,61.2331,0.99166751
332,503.1984,212.7654,18.7961,46.4443,0.95946902
332,379.5662,206.1816,21.4073,36.9878,0.80605251
332,522.4364,210.0645,19.8145,45.9314,0.65700728
332,434.8942,197.0126,23.4573,69.4568,0.17572884
332,312.0326,196.9713,17.2141,32.6175,0.12090203
332,413.8910,182.7962,25.8212,64.1169,0.10361770
333,538.5741,201.9098,21.9125,44.7541,0.92282200
333,394.9172,205.7723,23.4611,45.1926,0.90212142
333,594.0701,208.9895,31.5729,75.0211,0.53878987
333,584.9706,211.8075,26.6846,55.7091,0.15386397
334,552.1406,230.7875,33.4509,89.5168,0.99830890
334,412.6841,225.3152,23.1072,52.7097,0.90393841
335,432.6623,218.4000,22.2558,45.1086,0.94117284
336,340.2742,207.1838,18.2835,31.6415,0.20094359
336,329.1146,207.0837,21.6772,37.6671,0.15106073
337,417.5468,204.9761,24.8213,51.2090,0.22338486
337,428.6833,202.0272,21.8443,48.5247,0.20621198
337,66.4349,181.3572,24.3653,57.1052,0.10754900
338,514.5386,219.6181,34.9835,55.8938,0.99341238
338,430.7137,205.1426,25.1071,42.5338,0.53798908
